date,book_id,cusip,issuer,sector,actual_pnl,explained_pnl,carry_pnl,spread_pnl,roll_pnl,basis_pnl,event_pnl,residual_pnl
2026-01-01,HY-CREDIT-01,12345C300,AppWorks LLC,Software,41954.876566822386,41541.79109138104,3422.6190476190477,33972.05440847989,2231.25,1915.867635282104,-0.0,413.0854754413439
2026-01-02,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-84378.56275203763,-94196.22031237245,3422.6190476190477,-102772.99568238466,2231.25,2922.906322393155,-0.0,9817.657560334816
2026-01-05,HY-CREDIT-01,12345C300,AppWorks LLC,Software,16283.40922709034,14696.087290561,3422.6190476190477,9854.174466018336,2231.25,-811.9562230763834,-0.0,1587.3219365293407
2026-01-06,HY-CREDIT-01,12345C300,AppWorks LLC,Software,53759.76032545293,47970.020703663235,3422.6190476190477,43475.055192776534,2231.25,-1158.9035367323431,-0.0,5789.739621789697
2026-01-07,HY-CREDIT-01,12345C300,AppWorks LLC,Software,2224.841459311145,1620.4219476198718,3422.6190476190477,-5003.260551157382,2231.25,969.8134511582062,-0.0,604.4195116912733
2026-01-08,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-88352.86627848467,-94999.03478381695,3422.6190476190477,-104833.37748454195,2231.25,4180.473653105946,-0.0,6646.1685053322835
2026-01-09,HY-CREDIT-01,12345C300,AppWorks LLC,Software,11302.476500202281,11025.755419435418,3422.6190476190477,4450.309282413976,2231.25,921.5770894023938,-0.0,276.7210807668642
2026-01-12,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-103493.91471246282,-108976.2225217818,3422.6190476190477,-114056.65393579056,2231.25,-573.4376336103078,-0.0,5482.30780931899
2026-01-13,HY-CREDIT-01,12345C300,AppWorks LLC,Software,144058.31063737485,148823.7019771291,3422.6190476190477,140761.81761677627,2231.25,2408.0153127337667,-0.0,-4765.391339754258
2026-01-14,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-50061.85106151704,-47309.95711964522,3422.6190476190477,-52722.59629511624,2231.25,-241.2298721480305,-0.0,-2751.893941871812
2026-01-15,HY-CREDIT-01,12345C300,AppWorks LLC,Software,19046.983580432934,19050.355558246385,3422.6190476190477,13321.086438507877,2231.25,75.40007211946183,-0.0,-3.371977813451757
2026-01-16,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-43818.939999170776,-43293.99917566107,3422.6190476190477,-48075.62239579088,2231.25,-872.2458274892372,-0.0,-524.9408235097056
2026-01-19,HY-CREDIT-01,12345C300,AppWorks LLC,Software,27843.673630455483,28561.045460421763,3422.6190476190477,23046.75762496277,2231.25,-139.5812121600587,-0.0,-717.3718299662779
2026-01-20,HY-CREDIT-01,12345C300,AppWorks LLC,Software,93676.45704656333,90076.65121121203,3422.6190476190477,82820.95353906299,2231.25,1601.8286245299773,-0.0,3599.805835351301
2026-01-21,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-7605.22741541419,-8501.251222671177,3422.6190476190477,-12299.08443951244,2231.25,-1856.0358307777833,-0.0,896.0238072569875
2026-01-22,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-27867.142011726402,-28065.294483933412,3422.6190476190477,-34022.82003856419,2231.25,303.65650701173337,-0.0,198.1524722070092
2026-01-23,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-59106.561665756104,-65739.60728211688,3422.6190476190477,-71487.99293957988,2231.25,94.51660984395477,-0.0,6633.045616360778
2026-01-26,HY-CREDIT-01,12345C300,AppWorks LLC,Software,29603.383078868494,31496.600636833205,3422.6190476190477,24304.33577944125,2231.25,1538.395809772907,-0.0,-1893.2175579647128
2026-01-27,HY-CREDIT-01,12345C300,AppWorks LLC,Software,39264.02664940388,39689.43550234074,3422.6190476190477,33278.08536688523,2231.25,757.4810878364689,-0.0,-425.40885293686125
2026-01-28,HY-CREDIT-01,12345C300,AppWorks LLC,Software,29082.714110607867,30219.799739444363,3422.6190476190477,23104.776366344944,2231.25,1461.1543254803726,-0.0,-1137.0856288364946
2026-01-29,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-78109.83082040904,-69305.12117252278,3422.6190476190477,-75285.62300314479,2231.25,326.63278300295656,-0.0,-8804.70964788627
2026-01-30,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-76694.489944992,-76284.74968352713,3422.6190476190477,-79261.58334091933,2231.25,-2677.0353902268607,-0.0,-409.7402614648684
2026-02-02,HY-CREDIT-01,12345C300,AppWorks LLC,Software,45010.55128252688,45308.22556515433,3422.6190476190477,37416.889070988436,2231.25,2237.4674465468465,-0.0,-297.67428262744994
2026-02-03,HY-CREDIT-01,12345C300,AppWorks LLC,Software,17672.74054339909,16613.03353560336,3422.6190476190477,8336.551010118257,2231.25,2622.613477866057,-0.0,1059.7070077957303
2026-02-04,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-2327.877305018346,-2682.7574024130545,3422.6190476190477,-6042.9487405891605,2231.25,-2293.6777094429417,-0.0,354.8800973947087
2026-02-05,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-120896.16760902989,-113354.48803960347,3422.6190476190477,-119392.96669768331,2231.25,384.60961046078563,-0.0,-7541.679569426408
2026-02-06,HY-CREDIT-01,12345C300,AppWorks LLC,Software,66601.80042101296,60278.529778875716,3422.6190476190477,53507.32605401743,2231.25,1117.334677239243,-0.0,6323.270642137239
2026-02-09,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-24200.641065414857,-26697.273612005207,3422.6190476190477,-30744.794564086755,2231.25,-1606.348095537499,-0.0,2496.6325465903483
2026-02-10,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-20438.96162189045,-21540.66537775793,3422.6190476190477,-28210.734191832606,2231.25,1016.1997664556284,-0.0,1101.703755867482
2026-02-11,HY-CREDIT-01,12345C300,AppWorks LLC,Software,85205.08036205661,86386.30784134979,3422.6190476190477,83591.64177469617,2231.25,-2859.202980965429,-0.0,-1181.2274792931678
2026-02-12,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-29964.491184618673,-27900.274957024005,3422.6190476190477,-32524.69964719609,2231.25,-1029.4443574469615,-0.0,-2064.2162275946703
2026-02-13,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-53615.82757394146,-52230.19102680041,3422.6190476190477,-58712.668881151665,2231.25,828.6088067322135,-0.0,-1385.6365471410522
2026-02-16,HY-CREDIT-01,12345C300,AppWorks LLC,Software,11278.241786795908,10521.260883825838,3422.6190476190477,8254.601801098686,2231.25,-3387.2099648918966,-0.0,756.9809029700699
2026-02-17,HY-CREDIT-01,12345C300,AppWorks LLC,Software,23724.206931085813,21653.098792937355,3422.6190476190477,14982.871586781734,2231.25,1016.3581585365703,-0.0,2071.1081381484573
2026-02-18,HY-CREDIT-01,12345C300,AppWorks LLC,Software,94193.71978250246,86311.7914107977,3422.6190476190477,81789.63686231848,2231.25,-1131.714499139836,-0.0,7881.928371704764
2026-02-19,HY-CREDIT-01,12345C300,AppWorks LLC,Software,48050.76227415857,49445.477217863394,3422.6190476190477,44217.605720267195,2231.25,-425.9975500228485,-0.0,-1394.7149437048186
2026-02-20,HY-CREDIT-01,12345C300,AppWorks LLC,Software,31402.88797178512,33642.98010027486,3422.6190476190477,30012.76123263515,2231.25,-2023.650179979338,-0.0,-2240.0921284897363
2026-02-23,HY-CREDIT-01,12345C300,AppWorks LLC,Software,70909.36823836406,70314.00163152661,3422.6190476190477,67097.79105369098,2231.25,-2437.6584697834214,-0.0,595.3666068374415
2026-02-24,HY-CREDIT-01,12345C300,AppWorks LLC,Software,6654.558013854407,7169.01300133819,3422.6190476190477,1515.1505662927107,2231.25,-0.006612573567643665,-0.0,-514.4549874837829
2026-02-25,HY-CREDIT-01,12345C300,AppWorks LLC,Software,2826.8377244841085,2680.274292597709,3422.6190476190477,-4225.354485885568,2231.25,1251.7597308642287,-0.0,146.56343188639937
2026-02-26,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-98434.33821578736,-97497.335238245,3422.6190476190477,-102469.12368305483,2231.25,-682.0806028092184,-0.0,-937.002977542357
2026-02-27,HY-CREDIT-01,12345C300,AppWorks LLC,Software,35345.101385220994,36262.56662506316,3422.6190476190477,29477.588706901694,2231.25,1131.1088705424197,-0.0,-917.4652398421646
2026-03-02,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-25742.930423974343,-22985.829537925794,3422.6190476190477,-25481.862659799284,2231.25,-3157.835925745557,-0.0,-2757.1008860485476
2026-03-03,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-16272.374741356556,-17070.226594499287,3422.6190476190477,-22557.49245820522,2231.25,-166.60318391311375,-0.0,797.85185314273
2026-03-04,HY-CREDIT-01,12345C300,AppWorks LLC,Software,143998.32003490374,148655.23778660735,3422.6190476190477,142368.13751658463,2231.25,633.2312224036738,-0.0,-4656.917751703608
2026-03-05,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-10193.978338243483,-8951.828717599326,3422.6190476190477,-14362.363527746176,2231.25,-243.33423747219706,-0.0,-1242.1496206441568
2026-03-06,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-41002.94073599017,-33331.18031445918,3422.6190476190477,-41183.031886016186,2231.25,2197.9825239379543,-0.0,-7671.760421530985
2026-03-09,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-84022.02217452865,-83866.09058042195,3422.6190476190477,-91119.46950191735,2231.25,1599.5098738763495,-0.0,-155.93159410670336
2026-03-10,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-30650.60569174598,-35145.44170173763,3422.6190476190477,-38937.15108357025,2231.25,-1862.15966578643,-0.0,4494.8360099916545
2026-03-11,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-18659.032502945385,-21841.31869217827,3422.6190476190477,-28593.112996907978,2231.25,1097.925257110661,-0.0,3182.286189232884
2026-03-12,HY-CREDIT-01,12345C300,AppWorks LLC,Software,24922.241210916083,25511.101442733965,3422.6190476190477,18137.718016465577,2231.25,1719.5143786493395,-0.0,-588.860231817882
2026-03-13,HY-CREDIT-01,12345C300,AppWorks LLC,Software,57870.68739285917,59983.259867980334,3422.6190476190477,55133.68114470165,2231.25,-804.2903243403629,-0.0,-2112.57247512117
2026-03-16,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-67561.24175668492,-69723.37472702315,3422.6190476190477,-73538.52777814805,2231.25,-1838.715996494153,-0.0,2162.132970338234
2026-03-17,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-38759.99841509949,-36123.32088981497,3422.6190476190477,-40682.35809856156,2231.25,-1094.8318388724497,-0.0,-2636.6775252845223
2026-03-18,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-49184.78323408308,-50229.22419880187,3422.6190476190477,-54346.642247167896,2231.25,-1536.4509992530222,-0.0,1044.4409647187922
2026-03-19,HY-CREDIT-01,12345C300,AppWorks LLC,Software,77663.18902703615,74407.50883058971,3422.6190476190477,67496.49761056308,2231.25,1257.142172407578,-0.0,3255.6801964464426
2026-03-20,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-60463.26991240838,-66166.34177352025,3422.6190476190477,-74137.22157125911,2231.25,2317.0107501198104,-0.0,5703.071861111872
2026-03-23,HY-CREDIT-01,12345C300,AppWorks LLC,Software,107195.49425701139,107843.68079716085,3422.6190476190477,104531.56225734585,2231.25,-2341.7505078040563,-0.0,-648.1865401494603
2026-03-24,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-21917.117487555777,-21537.188604737843,3422.6190476190477,-27756.328645511538,2231.25,565.2709931546506,-0.0,-379.92888281793387
2026-03-25,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-81865.82481377463,-77296.7314908343,3422.6190476190477,-83401.36565842858,2231.25,450.7651199752304,-0.0,-4569.093322940328
2026-03-26,HY-CREDIT-01,12345C300,AppWorks LLC,Software,66765.2753005902,70237.30864870189,3422.6190476190477,66649.24901465478,2231.25,-2065.809413571939,-0.0,-3472.033348111684
2026-03-27,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-2916.8921801566535,-2768.5003409968785,3422.6190476190477,-7586.877811133625,2231.25,-835.4915774823011,-0.0,-148.3918391597748
2026-03-30,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-29853.435036529798,-30713.627064359105,3422.6190476190477,-35691.92497522309,2231.25,-675.5711367550624,-0.0,860.1920278293057
2026-03-31,HY-CREDIT-01,12345C300,AppWorks LLC,Software,9632.3403264401,9075.712441989219,3422.6190476190477,6821.315881556274,2231.25,-3399.472487186102,-0.0,556.6278844508809
2026-04-01,HY-CREDIT-01,12345C300,AppWorks LLC,Software,104363.0629502206,109475.03474212019,3422.6190476190477,102744.55851483278,2231.25,1076.6071796683511,-0.0,-5111.971791899589
2026-04-02,HY-CREDIT-01,12345C300,AppWorks LLC,Software,7128.642791480458,6616.059316061054,3422.6190476190477,2389.93547257148,2231.25,-1427.7452041294734,-0.0,512.5834754194036
2026-04-03,HY-CREDIT-01,12345C300,AppWorks LLC,Software,21204.747227677268,21517.683716582433,3422.6190476190477,15903.679336768115,2231.25,-39.86466780473075,-0.0,-312.93648890516556
2026-04-06,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-24436.68288958326,-24394.369873360498,3422.6190476190477,-29671.16997654123,2231.25,-377.06894443831646,-0.0,-42.31301622276151
2026-04-07,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-18190.185972892672,-17126.369840809668,3422.6190476190477,-20395.242333833743,2231.25,-2384.996554594974,-0.0,-1063.8161320830056
2026-04-08,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-95852.21582454795,-82635.58422328699,3422.6190476190477,-87531.09003431945,2231.25,-758.36323658659,-0.0,-13216.631601260959
2026-04-09,HY-CREDIT-01,12345C300,AppWorks LLC,Software,38319.74492734465,36465.7871175582,3422.6190476190477,31618.827445924508,2231.25,-806.9093759853532,-0.0,1853.957809786448
2026-04-10,HY-CREDIT-01,12345C300,AppWorks LLC,Software,27466.53890187923,26331.676285447254,3422.6190476190477,22336.115806665708,2231.25,-1658.3085688374993,-0.0,1134.8626164319742
2026-04-13,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-39102.54701399746,-38293.781589337574,3422.6190476190477,-44580.294049665594,2231.25,632.6434127089725,-0.0,-808.7654246598854
2026-04-14,HY-CREDIT-01,12345C300,AppWorks LLC,Software,69581.38566072896,69317.67543232017,3422.6190476190477,62275.31597737958,2231.25,1388.4904073215394,-0.0,263.7102284087854
2026-04-15,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-23521.388257760987,-24614.70702789726,3422.6190476190477,-31984.74072848733,2231.25,1716.1646529710208,-0.0,1093.318770136272
2026-04-16,HY-CREDIT-01,12345C300,AppWorks LLC,Software,-90126.29572390596,-81357.62796385662,3422.6190476190477,-90196.37782579368,2231.25,3184.8808143180026,-0.0,-8768.667760049337
2026-04-17,HY-CREDIT-01,12345C300,AppWorks LLC,Software,97489.56094795675,100715.32864546508,3422.6190476190477,98287.53971118841,2231.25,-3226.0801133423884,-0.0,-3225.7676975083286
2025-10-01,HY-CREDIT-01,12345D400,TechServices Inc,Software,7404.129926438639,7538.253968253968,3968.253968253968,-0.0,3570.0,-0.0,-0.0,-134.12404181532898
2025-10-02,HY-CREDIT-01,12345D400,TechServices Inc,Software,69434.43155973715,64244.524372003245,3968.253968253968,58785.59568048286,3570.0,-2079.3252767335775,-0.0,5189.907187733898
2025-10-03,HY-CREDIT-01,12345D400,TechServices Inc,Software,-61112.810829165224,-60027.42345680985,3968.253968253968,-69012.36429924631,3570.0,1446.6868741825,-0.0,-1085.387372355375
2025-10-06,HY-CREDIT-01,12345D400,TechServices Inc,Software,-55753.88712628207,-56933.79840985785,3968.253968253968,-64784.51224798743,3570.0,312.45986987560735,-0.0,1179.911283575782
2025-10-07,HY-CREDIT-01,12345D400,TechServices Inc,Software,514.8423188987248,362.6479225181357,3968.253968253968,-6410.656202784844,3570.0,-764.9498429509885,-0.0,152.19439638058907
2025-10-08,HY-CREDIT-01,12345D400,TechServices Inc,Software,22177.76422366913,22327.058966750057,3968.253968253968,15192.979181932707,3570.0,-404.17418343661984,-0.0,-149.29474308092642
2025-10-09,HY-CREDIT-01,12345D400,TechServices Inc,Software,-48444.94170182877,-51389.82543315073,3968.253968253968,-57200.57726770014,3570.0,-1727.5021337045514,-0.0,2944.8837313219547
2025-10-10,HY-CREDIT-01,12345D400,TechServices Inc,Software,-98573.40552815743,-104104.07353884778,3968.253968253968,-112834.41775205484,3570.0,1192.0902449530993,-0.0,5530.668010690357
2025-10-13,HY-CREDIT-01,12345D400,TechServices Inc,Software,64684.85077376265,71917.40547475952,3968.253968253968,65605.97129185457,3570.0,-1226.8197853490142,-0.0,-7232.5547009968695
2025-10-14,HY-CREDIT-01,12345D400,TechServices Inc,Software,-837.7988573337275,-1895.1079589791095,3968.253968253968,-10176.805955072065,3570.0,743.4440278389868,-0.0,1057.309101645382
2025-10-15,HY-CREDIT-01,12345D400,TechServices Inc,Software,27230.144079224487,29981.089774330652,3968.253968253968,24245.20253233982,3570.0,-1802.3667262631338,-0.0,-2750.945695106166
2025-10-16,HY-CREDIT-01,12345D400,TechServices Inc,Software,-9272.596761140356,-10504.760632622487,3968.253968253968,-16555.42751664317,3570.0,-1487.5870842332863,-0.0,1232.1638714821313
2025-10-17,HY-CREDIT-01,12345D400,TechServices Inc,Software,33554.2441577929,31852.009886825203,3968.253968253968,21846.787228357516,3570.0,2466.9686902137187,-0.0,1702.234270967696
2025-10-20,HY-CREDIT-01,12345D400,TechServices Inc,Software,136920.54304769007,146404.5744104705,3968.253968253968,141553.97483846286,3570.0,-2687.654396246333,-0.0,-9484.031362780428
2025-10-21,HY-CREDIT-01,12345D400,TechServices Inc,Software,115390.82535472795,118164.0895371989,3968.253968253968,109177.52878390411,3570.0,1448.3067850408224,-0.0,-2773.264182470962
2025-10-22,HY-CREDIT-01,12345D400,TechServices Inc,Software,11467.602965346732,12124.279147875923,3968.253968253968,6564.972565238872,3570.0,-1978.9473856169193,-0.0,-656.6761825291898
2025-10-23,HY-CREDIT-01,12345D400,TechServices Inc,Software,69166.16972921097,70025.97467931606,3968.253968253968,63342.70336023551,3570.0,-854.9826491734188,-0.0,-859.8049501050801
2025-10-24,HY-CREDIT-01,12345D400,TechServices Inc,Software,-14095.89366998443,-13726.396405650541,3968.253968253968,-16658.881998076948,3570.0,-4605.768375827562,-0.0,-369.49726433389003
2025-10-27,HY-CREDIT-01,12345D400,TechServices Inc,Software,110483.35323896505,105762.97870413623,3968.253968253968,97573.28648083404,3570.0,651.4382550482236,-0.0,4720.3745348288185
2025-10-28,HY-CREDIT-01,12345D400,TechServices Inc,Software,112159.69229303201,104361.9404854546,3968.253968253968,95851.32868709923,3570.0,972.3578301014037,-0.0,7797.751807577411
2025-10-29,HY-CREDIT-01,12345D400,TechServices Inc,Software,-63419.15060624221,-70220.89894321562,3968.253968253968,-77890.27290648331,3570.0,131.11999501371776,-0.0,6801.74833697341
2025-10-30,HY-CREDIT-01,12345D400,TechServices Inc,Software,136724.34495912382,141320.43299323777,3968.253968253968,132927.47057875642,3570.0,854.7084462274023,-0.0,-4596.088034113949
2025-10-31,HY-CREDIT-01,12345D400,TechServices Inc,Software,-30444.55969560412,-29956.613087659443,3968.253968253968,-35536.615205961185,3570.0,-1958.2518499522275,-0.0,-487.94660794467416
2025-11-03,HY-CREDIT-01,12345D400,TechServices Inc,Software,65386.18813801541,71787.95051506463,3968.253968253968,60046.50449529737,3570.0,4203.192051513299,-0.0,-6401.762377049223
2025-11-04,HY-CREDIT-01,12345D400,TechServices Inc,Software,135012.85677098553,141518.40371398377,3968.253968253968,131211.65957690662,3570.0,2768.490168823204,-0.0,-6505.546942998258
2025-11-05,HY-CREDIT-01,12345D400,TechServices Inc,Software,32476.826524903438,31083.170561401977,3968.253968253968,20740.419143121064,3570.0,2804.4974500269445,-0.0,1393.6559635014592
2025-11-06,HY-CREDIT-01,12345D400,TechServices Inc,Software,58125.13368102906,53153.33001335479,3968.253968253968,47956.76040463344,3570.0,-2341.684359532618,-0.0,4971.8036676742695
2025-11-07,HY-CREDIT-01,12345D400,TechServices Inc,Software,-138880.44566205412,-128849.58084711224,3968.253968253968,-132107.3707152823,3570.0,-4280.46410008391,-0.0,-10030.864814941866
2025-11-10,HY-CREDIT-01,12345D400,TechServices Inc,Software,39029.28442628289,40300.01905429664,3968.253968253968,32413.81957877212,3570.0,347.9455072705523,-0.0,-1270.7346280137472
2025-11-11,HY-CREDIT-01,12345D400,TechServices Inc,Software,48164.10343796333,48233.04786358971,3968.253968253968,40182.69850120121,3570.0,512.0953941345267,-0.0,-68.94442562637894
2025-11-12,HY-CREDIT-01,12345D400,TechServices Inc,Software,48305.188225228536,47574.52835884796,3968.253968253968,40133.30740653261,3570.0,-97.03301593861241,-0.0,730.6598663805811
2025-11-13,HY-CREDIT-01,12345D400,TechServices Inc,Software,-222453.82321196728,-211778.29288728832,3968.253968253968,-216435.3571838914,3570.0,-2881.1896716508863,-0.0,-10675.530324678963
2025-11-14,HY-CREDIT-01,12345D400,TechServices Inc,Software,27766.172453573676,27242.262222154666,3968.253968253968,17257.657761714734,3570.0,2446.3504921859653,-0.0,523.9102314190112
2025-11-17,HY-CREDIT-01,12345D400,TechServices Inc,Software,108042.56605111588,111096.49324842724,3968.253968253968,104084.48018614698,3570.0,-526.240905973702,-0.0,-3053.9271973113587
2025-11-18,HY-CREDIT-01,12345D400,TechServices Inc,Software,-50942.09915487884,-50890.62849470351,3968.253968253968,-56023.728507012274,3570.0,-2405.1539559451962,-0.0,-51.47066017532632
2025-11-19,HY-CREDIT-01,12345D400,TechServices Inc,Software,133014.2978512817,128888.3351416919,3968.253968253968,122546.27130678455,3570.0,-1196.1901333466049,-0.0,4125.962709589789
2025-11-20,HY-CREDIT-01,12345D400,TechServices Inc,Software,-28483.864881161575,-28498.880906482653,3968.253968253968,-35635.301752409825,3570.0,-401.8331223267955,-0.0,15.016025321077226
2025-11-21,HY-CREDIT-01,12345D400,TechServices Inc,Software,70978.56499802729,72840.357513089,3968.253968253968,67773.17108088123,3570.0,-2471.0675360462096,-0.0,-1861.7925150617043
2025-11-24,HY-CREDIT-01,12345D400,TechServices Inc,Software,87827.75953975182,88335.178940654,3968.253968253968,73822.08262525199,3570.0,6974.842347148056,-0.0,-507.4194009021874
2025-11-25,HY-CREDIT-01,12345D400,TechServices Inc,Software,-14466.827119776075,-14341.882842291416,3968.253968253968,-20233.15474574157,3570.0,-1646.9820648038153,-0.0,-124.94427748465911
2025-11-26,HY-CREDIT-01,12345D400,TechServices Inc,Software,-52121.931934660824,-50715.811031341225,3968.253968253968,-60003.55799157013,3570.0,1749.4929919749306,-0.0,-1406.120903319597
2025-11-27,HY-CREDIT-01,12345D400,TechServices Inc,Software,50721.668745873554,51380.44673524961,3968.253968253968,39092.47888001167,3570.0,4749.713886983965,-0.0,-658.777989376053
2025-11-28,HY-CREDIT-01,12345D400,TechServices Inc,Software,-33289.11551665689,-37844.71681062961,3968.253968253968,-44161.00415009487,3570.0,-1221.966628788703,-0.0,4555.601293972717
2025-12-01,HY-CREDIT-01,12345D400,TechServices Inc,Software,16601.251674753177,16086.241786016846,3968.253968253968,11969.21710792842,3570.0,-3421.2292901655414,-0.0,515.00988873633
2025-12-02,HY-CREDIT-01,12345D400,TechServices Inc,Software,112994.59541775197,114950.32005699021,3968.253968253968,106979.97237643563,3570.0,432.0937123006141,-0.0,-1955.7246392382315
2025-12-03,HY-CREDIT-01,12345D400,TechServices Inc,Software,-88239.40606818702,-92462.35216450092,3968.253968253968,-97652.3760373874,3570.0,-2348.230095367493,-0.0,4222.946096313893
2025-12-04,HY-CREDIT-01,12345D400,TechServices Inc,Software,11103.89169866761,11327.257934162197,3968.253968253968,7818.7135237792745,3570.0,-4029.7095578710464,-0.0,-223.3662354945867
2025-12-05,HY-CREDIT-01,12345D400,TechServices Inc,Software,-55301.31666749344,-60064.02790144332,3968.253968253968,-64330.85001305796,3570.0,-3271.4318566393213,-0.0,4762.71123394988
2025-12-08,HY-CREDIT-01,12345D400,TechServices Inc,Software,-18281.55864417005,-18849.79644614758,3968.253968253968,-22287.740864504496,3570.0,-4100.309549897052,-0.0,568.2378019775277
2025-12-09,HY-CREDIT-01,12345D400,TechServices Inc,Software,78266.43538352732,78758.07651658353,3968.253968253968,73030.6476505629,3570.0,-1810.8251022333254,-0.0,-491.6411330562135
2025-12-10,HY-CREDIT-01,12345D400,TechServices Inc,Software,-35943.46807915617,-37232.719588891814,3968.253968253968,-44660.21777794672,3570.0,-110.75577919906141,-0.0,1289.2515097356434
2025-12-11,HY-CREDIT-01,12345D400,TechServices Inc,Software,81281.10367301673,88868.11311130245,3968.253968253968,77163.24632271071,3570.0,4166.61282033778,-0.0,-7587.009438285714
2025-12-12,HY-CREDIT-01,12345D400,TechServices Inc,Software,5368.474053399772,5761.859272667751,3968.253968253968,-2485.454040317586,3570.0,709.0593447313686,-0.0,-393.3852192679788
2025-12-15,HY-CREDIT-01,12345D400,TechServices Inc,Software,-26702.2594947928,-24041.370534400514,3968.253968253968,-33811.50332071077,3570.0,2231.878818056288,-0.0,-2660.888960392288
2025-12-16,HY-CREDIT-01,12345D400,TechServices Inc,Software,-170905.27564458316,-172430.60328352643,3968.253968253968,-174514.55332216097,3570.0,-5454.303929619426,-0.0,1525.3276389432779
2025-12-17,HY-CREDIT-01,12345D400,TechServices Inc,Software,-108272.63972760462,-122156.09200100854,3968.253968253968,-130224.45479096496,3570.0,530.1088217024584,-0.0,13883.45227340392
2025-12-18,HY-CREDIT-01,12345D400,TechServices Inc,Software,91305.2072358346,80993.73708312187,3968.253968253968,73688.05537216834,3570.0,-232.57225730043857,-0.0,10311.470152712727
2025-12-19,HY-CREDIT-01,12345D400,TechServices Inc,Software,-34367.37166931388,-36115.46706992193,3968.253968253968,-42329.0333292727,3570.0,-1324.6877089031925,-0.0,1748.0954006080494
2025-12-22,HY-CREDIT-01,12345D400,TechServices Inc,Software,-30326.519387039047,-31601.989682621483,3968.253968253968,-39110.6574126257,3570.0,-29.58623824975702,-0.0,1275.4702955824343
2025-12-23,HY-CREDIT-01,12345D400,TechServices Inc,Software,-132060.0396293134,-118534.26802779056,3968.253968253968,-121831.74184294611,3570.0,-4240.780153098421,-0.0,-13525.771601522825
2025-12-24,HY-CREDIT-01,12345D400,TechServices Inc,Software,16779.504613036883,17146.534146101214,3968.253968253968,7938.924305424393,3570.0,1669.3558724228526,-0.0,-367.02953306433045
2025-12-25,HY-CREDIT-01,12345D400,TechServices Inc,Software,47181.06390947426,49333.769570720724,3968.253968253968,42210.16461332173,3570.0,-414.6490108549687,-0.0,-2152.7056612464658
2025-12-26,HY-CREDIT-01,12345D400,TechServices Inc,Software,109403.15430377919,113397.08932962947,3968.253968253968,103883.93536784548,3570.0,1974.8999935300233,-0.0,-3993.935025850285
2025-12-29,HY-CREDIT-01,12345D400,TechServices Inc,Software,48135.989611051715,48548.57414809312,3968.253968253968,37562.66277622635,3570.0,3447.6574036128,-0.0,-412.5845370414038
2025-12-30,HY-CREDIT-01,12345D400,TechServices Inc,Software,-52030.87139644835,-50252.991775303715,3968.253968253968,-59432.85692536616,3570.0,1641.6111818084778,-0.0,-1777.8796211446345
2025-12-31,HY-CREDIT-01,12345D400,TechServices Inc,Software,-101780.30051280072,-89803.43119960718,3968.253968253968,-97517.7290003346,3570.0,176.0438324734506,-0.0,-11976.869313193542
2026-01-01,HY-CREDIT-01,12345D400,TechServices Inc,Software,48261.58627383444,46419.98828793877,3968.253968253968,37705.4136471658,3570.0,1176.3206725190128,-0.0,1841.5979858956662
